ClaveMateria,Clave Materi(NOUSAR),Materia,Grupo,TipoGrupo,Docente,SalOn,Horario,Cupo
IIM371096,IIM-3710-96,SISTEMAS DE CONTROL LOGICO,A-L1,Laboratorio,JIMENEZ GONZALEZ FERNANDO CORNELIO,103-Y2-102,"Jueves 20:00-22:00, Viernes 20:00-22:00",30
IIM371096,IIM-3710-96,SISTEMAS DE CONTROL LOGICO,B,Teoria,CARVAJAL CARLOS IVAN,103-Y2-101,Martes 11:00-13:00,30
IIM371096,IIM-3710-96,SISTEMAS DE CONTROL LOGICO,B-L1,Laboratorio,CARVAJAL CARLOS IVAN,103-Y2-101,"Jueves 11:00-13:00, Viernes 11:00-13:00",30
IIM380496,IIM-3804-96,DISEÑO DE INTERFACES HOMBRE MAQUINA,A,Teoria,RAMIREZ CHAVEZ IRVING ALMICAR,103-D-210,Sábado 8:00-11:00,20
IIM380496,IIM-3804-96,DISEÑO DE INTERFACES HOMBRE MAQUINA,A-L1,Laboratorio,RAMIREZ CHAVEZ IRVING ALMICAR,103-D-204,Viernes 20:00-22:00,20
IIM380496,IIM-3804-96,DISEÑO DE INTERFACES HOMBRE MAQUINA,B,Teoria,SANCHEZ MOCTEZUMA ANTONIO,103-W-306,"Martes 20:00-22:00, Viernes 21:00-22:00",34
IIM380496,IIM-3804-96,DISEÑO DE INTERFACES HOMBRE MAQUINA,B-L1,Laboratorio,SANCHEZ MOCTEZUMA ANTONIO,103-W-306,Jueves 20:00-22:00,34
IIM390496,IIM-3904-96,MANTENIMIENTO A SISTEMAS MECATRONICOS,A,Teoria,ROCHA MORELOS DANIELA ORALIA,103-D-210,"Martes 20:00-22:00, Viernes 20:00-21:00",20
IIM390496,IIM-3904-96,MANTENIMIENTO A SISTEMAS MECATRONICOS,A-L1,Laboratorio,ROCHA MORELOS DANIELA ORALIA,103-Y2-101,Jueves 20:00-22:00,20
IIM390696,IIM-3906-96,DISEÑO MECATRONICO,A,Teoria,PAZ PEREZ ARTURO,103-J1-114,Martes 18:00-20:00,28
IIM390696,IIM-3906-96,DISEÑO MECATRONICO,A-L1,Laboratorio,PAZ PEREZ ARTURO,103,"Jueves 18:00-20:00, Viernes 18:00-20:00",28
IIM390696,IIM-3906-96,DISEÑO MECATRONICO,B,Teoria,CARVAJAL CARLOS IVAN,103-Y2-101,Viernes 9:00-11:00,30
IIM390696,IIM-3906-96,DISEÑO MECATRONICO,B-L1,Laboratorio,CARVAJAL CARLOS IVAN,103-Y2-101,"Lunes 9:00-11:00, Miércoles 9:00-11:00",30
IIM390896,IIM-3908-96,SEMINARIO DE MECATRONICA,A,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103-D-202,"Martes 20:00-22:00, Jueves 20:00-22:00",10
IIM390896,IIM-3908-96,SEMINARIO DE MECATRONICA,B,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",10
IIM391096,IIM-3910-96,PROYECTO DE TITULACION MECATRONICO,A,Teoria,FLORES ABAD ANGEL,103-Y2-101-a,"Martes 18:00-22:00, Miércoles 19:00-20:00, Jueves 18:00-21:00",15
IIM391096,IIM-3910-96,PROYECTO DE TITULACION MECATRONICO,B,Teoria,VIDAL PORTILLA LUIS RICARDO,103-D-102-j,"Lunes 13:00-15:00, Martes 13:00-15:00, Miércoles 13:00-15:00, Jueves 13:00-15:00",1
IIM391096,IIM-3910-96,PROYECTO DE TITULACION MECATRONICO,C,Teoria,NORIEGA MORALES SALVADOR ANACLETO,103-K1-301,"Martes 16:00-20:00, Jueves 16:00-20:00",5
IIM420796,IIM-4207-96,MODELACION Y SIMULACION DE MANUFACTURA,A,Teoria,LOPEZ RODRIGUEZ JUAN ANTONIO,103-D-201,"Lunes 16:00-18:00, Miércoles 16:00-18:00",10
IIM431396,IIM-4313-96,ROBOTICA,A,Teoria,MARTINEZ GARCIA EDGAR ALONSO,103-D-206,"Lunes 9:00-11:00, Viernes 11:00-12:00",36
IIM431396,IIM-4313-96,ROBOTICA,A-L1,Laboratorio,MARTINEZ GARCIA EDGAR ALONSO,103-D-206,Miércoles 9:00-11:00,36
IIM431396,IIM-4313-96,ROBOTICA,B,Teoria,GARCIA TERAN MIGUEL ANGEL,103-D-214,"Martes 18:00-20:00, Viernes 19:00-20:00",30
IIM431396,IIM-4313-96,ROBOTICA,B-L1,Laboratorio,GARCIA TERAN MIGUEL ANGEL,103-D-214,Jueves 18:00-20:00,30
IIM431396,IIM-4313-96,ROBOTICA,C,Teoria,GARCIA TERAN MIGUEL ANGEL,103-D-114,"Miércoles 20:00-22:00, Viernes 20:00-21:00",30
IIM431396,IIM-4313-96,ROBOTICA,C-L1,Laboratorio,GARCIA TERAN MIGUEL ANGEL,103-Y2-101,Sábado 8:00-10:00,30
IIM431496,IIM-4314-96,SISTEMAS INTEGRADOS DE MANUFACTURA,A,Teoria,REYNOSO JARDON ELVA LILIA,103-D-212,"Lunes 20:00-22:00, Miércoles 20:00-22:00",20
IIM431696,IIM-4316-96,RELACIONES INDUSTRIALES,A,Teoria,GARCIA VAZQUEZ BERENICE,103-D-113,"Lunes 20:00-22:00, Miércoles 20:00-22:00",25
IIM431696,IIM-4316-96,RELACIONES INDUSTRIALES,B,Teoria,GARCIA VAZQUEZ BERENICE,103-D-205,"Martes 18:00-20:00, Jueves 18:00-20:00",25
IIM431696,IIM-4316-96,RELACIONES INDUSTRIALES,C,Teoria,MAYNEZ GUADERRAMA AURORA IRMA,103-D-114,"Lunes 16:00-18:00, Miércoles 16:00-18:00",25
IIM440408,IIM-4404-08,ADMON. DE LA PRODUCCION Y LAS OPERACIONES,A,Teoria,GARCIA ALCARAZ JORGE LUIS,103-D-201,Martes 18:00-21:00,16
IIM440608,IIM-4406-08,INGENIERIA DE CONFIABILIDAD,A,Teoria,PIÑA MONARREZ MANUEL ROMAN,103-H1-311,Martes 19:00-22:00,10
IIM441208,IIM-4412-08,ADMINISTRACION DE LA CADENA DE SUMINISTROS,A,Teoria,HOLGUIN DE LA CRUZ JAVIER Teams Martes,18:00-21:00,,10
IIM441308,IIM-4413-08,ADMINISTRACION DE LA DISTRIBUCION,A,Teoria,... ... ...,103,Miércoles 19:00-22:00,10
IIM441608,IIM-4416-08,ESTRATEGIAS TECNOLOGICAS Y PARA LA MANUF.,A,Teoria,PEREZ OLGUIN IVAN JUAN CARLOS,103-D-209,Miércoles 16:00-19:00,11
IIM441808,IIM-4418-08,PROYECTO DE INGENIERIA I,A,Teoria,MARTINEZ GOMEZ ERWIN ADAN,103-D-102-l,"Martes 13:00-15:00, Jueves 13:00-15:00, Viernes 13:00-15:00",10
IIM441908,IIM-4419-08,PROYECTO DE INGENIERIA II,A,Teoria,ROMERO LOPEZ ROBERTO,103-D-102-e,"Lunes 13:00-16:00, Miércoles 13:00-16:00",10
IIM442008,IIM-4420-08,ADMINISTRACION FINANCIERA,A,Teoria,LINARES GIL MAYRA VERONICA,103-H1-310,Jueves 18:00-21:00,5
IIM442108,IIM-4421-08,ADMINISTRACION DE RECURSOS HUMANOS,A,Teoria,HERNANDEZ JUAN,103,Viernes 18:00-21:00,10
IIM442408,IIM-4424-08,SEMINARIO INTEGRADOR,A,Teoria,HERNANDEZ GOMEZ JESUS ANDRES,103-D-101,Martes 16:00-19:00,10
IIM470596,IIM-4705-96,MECANICA DE FLUIDOS I,A,Teoria,ALVAREZ VEGA GABRIELA,103-D-113,"Martes 11:00-13:00, Jueves 11:00-13:00",25
IIM470596,IIM-4705-96,MECANICA DE FLUIDOS I,B,Teoria,OLMOS GALARZA BENJAMIN ALEJANDRO,103-D-113,"Martes 18:00-20:00, Jueves 18:00-20:00",25
IIM470996,IIM-4709-96,CIENCIAS DE LOS MATERIALES EN LA INDUSTRIA AERONAUTICA,A,Teoria,LIRA MARTINEZ MANUEL ALEJANDRO,103-D-210,"Lunes 13:00-15:00, Miércoles 13:00-15:00",18
IIM470996,IIM-4709-96,CIENCIAS DE LOS MATERIALES B EN LA INDUSTRIA AERONAUTICA,A,Teoria,LIRA MARTINEZ MANUEL ALEJANDRO,103-D-210,"Lunes 9:00-11:00, Miércoles 9:00-11:00",24
IIM471496,IIM-4714-96,VIBRACIONES,A,Teoria,BARRAZA CONTRERAS JESUS MANUEL,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",10
IIM471996,IIM-4719-96,ESTRUCTURAS AERONAUTICAS,A,Teoria,TILVALDYEV SHEHRET ABDULKADYROVICH,103-D-215,"Lunes 16:00-18:00, Miércoles 16:00-18:00",16
IIM472696,IIM-4726-96,PROCESOS AVANZADOS DE MANUFACTURA EN LA INDUSTRIA AERONAUTICA,A,Teoria,ANAYA SANCHEZ BARBARA ALEXANDRA,103,"Martes 18:00-20:00, Jueves 18:00-20:00",20
IIM472996,IIM-4729-96,AVIONICA,A,Teoria,BELTRAN BAILON VICTOR JESUS,103-H1-302,"Martes 18:00-20:00, Viernes 19:00-20:00",15
IIM472996,IIM-4729-96,AVIONICA,A-L1,Laboratorio,BELTRAN BAILON VICTOR JESUS,103-H1-302,Jueves 18:00-20:00,15
IIM472996,IIM-4729-96,AVIONICA,B,Teoria,VILLANUEVA MONTELLANO ALFREDO,103-D-206,"Lunes 18:00-20:00, Miércoles 18:00-19:00",30
IIM472996,IIM-4729-96,AVIONICA,B-L1,Laboratorio,VILLANUEVA MONTELLANO ALFREDO,103-D-206,Viernes 18:00-20:00,30
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,A,Teoria,ALMAZO PEREZ DIEGO MOISES,103-Y1-201-i,"Lunes 16:00-18:00, Miércoles 16:00-18:00",20
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,B,Teoria,ALMAZO PEREZ DIEGO MOISES,103-Y1-201-g,"Martes 18:00-20:00, Jueves 18:00-20:00",33
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,C,Teoria,ALVAREZ VEGA GABRIELA,103-Y1-201-i,"Martes 9:00-11:00, Jueves 9:00-11:00",20
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,D,Teoria,CORNEJO MONROY DELFINO,103-Y1-201-g,"Martes 16:00-18:00, Jueves 16:00-18:00",33
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,E,Teoria,DAVALOS RAMIREZ JOSE OMAR,103-Y1-201-i,"Lunes 9:00-11:00, Miércoles 9:00-11:00",20
IIM473396,IIM-4733-96,METODO DEL ELEMENTO FINITO,F,Teoria,CALDIÑO HERRERA UZZIEL,103-Y1-201-i,"Lunes 11:00-13:00, Miércoles 11:00-13:00",20
IIM500004,IIM-5000-04,TITULACION,A,Teoria,MOLINA SALAZAR JAVIER,103-D-102-i,"Lunes 15:00-18:00, Martes 15:00-18:00, Miércoles 15:00-18:00, Jueves 15:00-18:00",15
IIM500504,IIM-5005-04,SEMINARIO DE INVESTIGACION I,A,Teoria,TORRES ARGUELLES SOLEDAD VIANEY,103-D-209,Martes 19:00-22:00,15
IIM533704,IIM-5337-04,SISTEMAS DE VISION,A,Teoria,GARCIA LUNA FRANCESCO JOSE,103-D-115,Jueves 19:00-22:00,10
IIM533704,IIM-5337-04,SISTEMAS DE VISION,B,Teoria,MENDEZ GONZALEZ LUIS CARLOS,103-D-209,Martes 16:00-19:00,5
IIM550704,IIM-5507-04,TECNICAS MODERNAS DE MANUFACTURA,A,Teoria,CORNEJO MONROY DELFINO,103-D-215,Miércoles 19:00-22:00,16
IIM551904,IIM-5519-04,PROCESOS AVANZADOS DE MANUFACTURA,A,Teoria,RAMOS MURILLO MANUEL ANTONIO,103-D-215,Viernes 19:00-22:00,15
IIM552104,IIM-5521-04,SISTEMAS FLEXIBLES DE MANUFACTURA,A,Teoria,MOLINA SALAZAR JAVIER,103-D-102-k,Miércoles 18:00-21:00,15
IIM553104,IIM-5531-04,SISTEMAS DE CONTROL NUMERICO,A,Teoria,REYNOSO JARDON ELVA LILIA,103-D-215,Martes 19:00-22:00,15
IIM560104,IIM-5601-04,ANALISIS Y DISEÑO DEL PRODUCTO,A,Teoria,PIÑA MONARREZ MANUEL ROMAN,103-H1-205,Viernes 9:00-12:00,5
IIM560104,IIM-5601-04,ANALISIS Y DISEÑO DEL PRODUCTO,B,Teoria,LOPEZ JAQUEZ FRANCISCO JAVIER,103,Martes 19:00-22:00,15
IIM560204,IIM-5602-04,CAE,A,Teoria,LOPEZ RODRIGUEZ JUAN ANTONIO,103-Y1-201-i,Martes 19:00-22:00,15
IIM560604,IIM-5606-04,CAD/CAM/CAE,A,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103-Y1-201-i,Jueves 19:00-22:00,10
IIM560904,IIM-5609-04,CAD/CAE,A,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103-Y1-201-i,Jueves 19:00-22:00,10
IIM561704,IIM-5617-04,MATERIALES PARA MANUFACTURA,A,Teoria,ALBA BAENA NOE GAUDENCIO,103-H1-208,Miércoles 19:00-22:00,15
IIM562704,IIM-5627-04,DISEÑO PARA MANUFACTURA,A,Teoria,MARIACA BELTRAN YAHIR DE JESUS,103-D-215,Jueves 16:00-19:00,15
IIM562704,IIM-5627-04,DISEÑO PARA MANUFACTURA,B,Teoria,LOPEZ RODRIGUEZ JUAN ANTONIO,103-D-103,Jueves 19:00-22:00,15
IIM563904,IIM-5639-04,PROGRAMACION AVANZADA,A,Teoria,LUVIANO CRUZ DAVID,103-D-209,Miércoles 19:00-22:00,11
IIM563904,IIM-5639-04,PROGRAMACION AVANZADA,B,Teoria,MENDEZ GONZALEZ LUIS CARLOS,103-D-209,Martes 16:00-19:00,11
IIM570304,IIM-5703-04,INTEGRACION DE PROCESOS AUTOMATIZADOS,A,Teoria,VIDAL PORTILLA LUIS RICARDO,103-D-209,Lunes 19:00-22:00,15
IIM570404,IIM-5704-04,CONTROL LINEAL,A,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103-D-209,Viernes 17:00-20:00,15
IIM572904,IIM-5729-04,ROBOTICA INTEGRADA A LA MANUFACTURA,A,Teoria,SOTO MARRUFO ANGEL ISRAEL,103-Y1-201-b,Jueves 19:00-22:00,15
IIM980400,IIM-9804-00,DIBUJO MECANICO,A,Teoria,... ... ...,103-D-107,"Lunes 9:00-11:00, Miércoles 9:00-11:00",20
IIM980400,IIM-9804-00,DIBUJO MECANICO,B,Teoria,ROLDAN CASTELLANOS FLORENCIO,ABRAHAM103-W-106,"Lunes 16:00-18:00, Miércoles 16:00-18:00",24
IIM980400,IIM-9804-00,DIBUJO MECANICO,C,Teoria,HERMOSILLO PEREZ FERNANDO,103-W-106,"Martes 13:00-15:00, Jueves 13:00-15:00",24
IIM980400,IIM-9804-00,DIBUJO MECANICO,D,Teoria,VILLAR VALLES CARLOS,103-W-106,"Lunes 18:00-20:00, Miércoles 18:00-20:00",24
IIM980400,IIM-9804-00,DIBUJO MECANICO,E,Teoria,GUILLEN ANAYA LUIS GONZALO,103-Y1-201-g,"Lunes 9:00-11:00, Miércoles 9:00-11:00",32
IIM980400,IIM-9804-00,DIBUJO MECANICO,F,Teoria,GUILLEN ANAYA LUIS GONZALO,103-Y1-201-g,"Martes 9:00-11:00, Jueves 9:00-11:00",32
IIM980400,IIM-9804-00,DIBUJO MECANICO,G,Teoria,GUERRERO VILLALBA JORGE MANUEL,103-W-106,"Lunes 20:00-22:00, Miércoles 20:00-22:00",24
IIM980400,IIM-9804-00,DIBUJO MECANICO,J,Teoria,JIMENEZ JIMENEZ MARIO,103-W-102,"Martes 20:00-22:00, Jueves 20:00-22:00",24
IIM980500,IIM-9805-00,INTRODUCCION A LA INGENIERIA MECANICA,A,Teoria,RAMOS LOZANO SECUNDINO,103-D-204,"Martes 11:00-13:00, Jueves 11:00-13:00",32
IIM980500,IIM-9805-00,INTRODUCCION A LA INGENIERIA MECANICA,C,Teoria,MENDOZA ARVIZO ARTURO IVAN,103,"Lunes 16:00-18:00, Miércoles 16:00-18:00",13
IIM980500,IIM-9805-00,INTRODUCCION A LA INGENIERIA MECANICA,D,Teoria,MENDOZA ARVIZO ARTURO IVAN,103-D-115,"Lunes 18:00-20:00, Miércoles 18:00-20:00",12
IIM980600,IIM-9806-00,SISTEMAS DINAMICOS,A,Teoria,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103,"Martes 18:00-20:00, Jueves 18:00-20:00",18
IIM980800,IIM-9808-00,CIENCIA DE LOS MATERIALES,A,Teoria,ZALAPA GARIBAY MANUELA ALEJANDRA,103-D-114,"Martes 11:00-13:00, Viernes 11:00-12:00",32
IIM980800,IIM-9808-00,CIENCIA DE LOS MATERIALES,A-L1,Laboratorio,ZALAPA GARIBAY MANUELA ALEJANDRA,103-D-114,Jueves 11:00-13:00,32
IIM980900,IIM-9809-00,SISTEMAS DE COMBUSTION,A,Teoria,JAQUEZ MUÑOZ JESUS MANUEL,103-D-211,"Lunes 18:00-20:00, Viernes 18:00-19:00",40
IIM980900,IIM-9809-00,SISTEMAS DE COMBUSTION,A-L1,Laboratorio,JAQUEZ MUÑOZ JESUS MANUEL,103-D-211,Miércoles 18:00-20:00,40
IIM981100,IIM-9811-00,MECANICA II,A,Teoria,TENANGO PIRIN OSCAR,103,"Lunes 20:00-22:00, Miércoles 20:00-22:00",24
IIM981200,IIM-9812-00,TRANSFERENCIA DE CALOR,A,Teoria,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103,"Lunes 18:00-20:00, Viernes 18:00-19:00",15
IIM981200,IIM-9812-00,TRANSFERENCIA DE CALOR,A-L1,Laboratorio,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103,Miércoles 18:00-20:00,15
IIM981300,IIM-9813-00,TERMOFLUIDOS,A,Teoria,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103,"Martes 18:00-20:00, Viernes 19:00-20:00",15
IIM981300,IIM-9813-00,TERMOFLUIDOS,A-L1,Laboratorio,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103-K1-102-c,Jueves 18:00-20:00,15
IIM981400,IIM-9814-00,HIDRODINAMICA,A,Teoria,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103,"Lunes 16:00-18:00, Viernes 16:00-17:00",20
IIM981400,IIM-9814-00,HIDRODINAMICA,A-L1,Laboratorio,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103,Miércoles 16:00-18:00,20
IIM981500,IIM-9815-00,DISEÑO E INOVACION,A,Teoria,RAMOS LOZANO SECUNDINO,103-D-204,"Lunes 20:00-22:00, Miércoles 20:00-22:00",35
IIM981600,IIM-9816-00,DISEÑO MECANICO II,A,Teoria,TENANGO PIRIN OSCAR,103,"Lunes 18:00-20:00, Miércoles 18:00-20:00",24
IIM981700,IIM-9817-00,MECANISMOS,A,Teoria,JAQUEZ MUÑOZ JESUS MANUEL,103-D-202,"Martes 18:00-20:00, Jueves 18:00-20:00",38
IIM981700,IIM-9817-00,MECANISMOS,B,Teoria,MARTINEZ GARCIA EDGAR ALONSO,103-Y1-208,"Lunes 11:00-13:00, Miércoles 11:00-13:00",36
IIM981700,IIM-9817-00,MECANISMOS,C,Teoria,RODRIGUEZ RAMIREZ ALMA GUADALUPE,103-D-103,"Martes 7:00-9:00, Jueves 7:00-9:00",30
IIM981800,IIM-9818-00,AIRE ACONDICIONADO Y REFRIGERACION,A,Teoria,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103-D-202,"Martes 16:00-18:00, Viernes 17:00-18:00",32
IIM981800,IIM-9818-00,AIRE ACONDICIONADO Y REFRIGERACION,A-L1,Laboratorio,CLEMENTE MIRAFUENTES CHRISTIAN MARISOL,103-D-202,Jueves 16:00-18:00,32
IIM981900,IIM-9819-00,INGENIERIA DE SISTEMAS MECANICOS,A,Teoria,MENDOZA ARVIZO ARTURO IVAN,103,"Lunes 20:00-22:00, Miércoles 20:00-22:00",10
IIM982300,IIM-9823-00,CICLOS TERMODINAMICOS,A,Teoria,CALDIÑO HERRERA UZZIEL,103-D-112,"Martes 16:00-18:00, Jueves 16:00-18:00",32
IIM982400,IIM-9824-00,OPERACIONES AERONAUTICAS,A,Teoria,GOMEZ ALVAREZ CARLOS ALBERTO,103-D-209,"Martes 11:00-13:00, Jueves 11:00-13:00",10
IIM982700,IIM-9827-00,NAVEGACION Y REGLAMENTACION,A,Teoria,ANAYA SANCHEZ BARBARA ALEXANDRA,103-D-210,"Martes 16:00-18:00, Jueves 16:00-18:00",20
IIM983000,IIM-9830-00,AERO REACTORES,A,Teoria,TILVALDYEV SHEHRET ABDULKADYROVICH,103-D-206,"Martes 18:00-20:00, Jueves 18:00-20:00",30
IIM983400,IIM-9834-00,SEMINARIO DE AEROPUERTOS,A,Teoria,GOMEZ ALVAREZ CARLOS ALBERTO,103-D-115,"Lunes 13:00-15:00, Miércoles 13:00-15:00",12
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,A,Teoria,ANAYA SANCHEZ BARBARA ALEXANDRA,103-W-306,"Lunes 10:00-11:30, Miércoles 10:00-11:30",36
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,B,Teoria,ANAYA SANCHEZ BARBARA ALEXANDRA,103-W-306,"Lunes 11:30-13:00, Miércoles 11:30-13:00",36
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,C,Teoria,ANAYA SANCHEZ BARBARA ALEXANDRA,103-W-306,"Lunes 8:30-10:00, Miércoles 8:30-10:00",36
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,D,Teoria,GOMEZ RIVERA URIEL ANGEL,103-W-303,"Martes 9:00-10:30, Jueves 9:00-10:30",36
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,E,Teoria,GOMEZ RIVERA URIEL ANGEL,103,"Lunes 11:30-13:00, Miércoles 11:30-13:00",0
IIM983500,IIM-9835-00,DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA,F,Teoria,... ... ...,103-W-102,"Lunes 18:00-19:30, Miércoles 18:00-19:30",24
IIM983600,IIM-9836-00,SISTEMA DE AERONAVES,A,Teoria,GOMEZ ALVAREZ CARLOS ALBERTO,103-D-114,"Martes 9:00-11:00, Jueves 9:00-11:00",15
IIM983815,IIM-9838-15,METODOS Y MODELOS DE OPTIMIZACION,A,Teoria,PEREZ DOMINGUEZ LUIS ASUNCION,103-D-101,Viernes 11:00-14:00,10
IIM983915,IIM-9839-15,SIMULACION,A,Teoria,CONTRERAS MASSE ROBERTO ANTONIO,103-D-115,Viernes 19:00-22:00,10
IIM983915,IIM-9839-15,SIMULACION,B,Teoria,DAVALOS RAMIREZ JOSE OMAR,103-D-209,Viernes 16:00-19:00,11
IIM984015,IIM-9840-15,MODELOS DE SUSTITUCION,A,Teoria,ENRIQUEZ AGUILERA FRANCISCO JAVIER,103-J1-104,Viernes 12:00-15:00,2
IIM984115,IIM-9841-15,METODOS ESTADISTICOS,B,Teoria,RODRIGUEZ PICON LUIS ALBERTO,103,Lunes 16:00-19:00,12
IIM984115,IIM-9841-15,METODOS ESTADISTICOS,C,Teoria,MOLINA ARREDONDO REY DAVID,103-D-201,Jueves 18:00-21:00,15
IIM984215,IIM-9842-15,SISTEMAS DE CONTROL AVANZADO,A,Teoria,NANDAYAPA ALFARO MANUEL DE JESUS,103,Miércoles 18:00-21:00,5
IIM984315,IIM-9843-15,SISTEMAS ELECTRONICOS E INSTRUMENTACION,B,Teoria,PONCE MONARREZ ISRAEL ULISES,103-D-215,Lunes 19:00-22:00,16
IIM984515,IIM-9845-15,ANALISIS DE INGENIERIA,A,Teoria,DIAZ ROMAN JOSE DAVID,103-J1-107-b,Jueves 15:00-18:00,1
IIM984515,IIM-9845-15,ANALISIS DE INGENIERIA,B,Teoria,SOTO MARRUFO ANGEL ISRAEL,103-D-209,Jueves 16:00-19:00,11
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,A,Teoria,MOLINA SALAZAR JAVIER,103-D-112,"Lunes 13:00-15:00, Viernes 13:00-14:00",24
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,A-L1,Laboratorio,MOLINA SALAZAR JAVIER,103-D-112,Miércoles 13:00-15:00,24
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,C,Teoria,RAMOS LOZANO SECUNDINO Ma -,"103-D-103,","Martes 20:00-22:00, Vi - 103-D-202, Viernes 20:00-21:00",25
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,C-L1,Laboratorio,RAMOS LOZANO SECUNDINO,103-Y1-103,Jueves 20:00-22:00,25
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,D,Teoria,MARES VAZQUEZ JOSE MARIA,103-D-205,"Jueves 9:00-11:00, Viernes 10:00-11:00",25
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,D-L1,Laboratorio,MARES VAZQUEZ JOSE MARIA,103-D-205,Martes 9:00-11:00,25
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,E,Teoria,ATAYDE CAMPOS DAVID,103-D-203,"Miércoles 9:00-11:00, Viernes 9:00-10:00",27
IIM984617,IIM-9846-17,METROLOGIA DIMENSIONAL,E-L1,Laboratorio,ATAYDE CAMPOS DAVID,103-D-203,Lunes 9:00-11:00,27
IIM984917,IIM-9849-17,INGENIERIA AERONAUTICA,A,Teoria,GOMEZ ALVAREZ CARLOS ALBERTO,103-D-201,"Lunes 9:00-11:00, Miércoles 9:00-11:00",16
IIM984917,IIM-9849-17,INGENIERIA AERONAUTICA,B,Teoria,GOMEZ ALVAREZ CARLOS ALBERTO,103-C-204,"Lunes 11:00-13:00, Miércoles 11:00-13:00",30
IIM985017,IIM-9850-17,METODOS INFERENCIALES,A,Teoria,HERNANDEZ GOMEZ JESUS ANDRES,103-D-107,"Martes 13:00-15:00, Jueves 13:00-15:00",22
IIM985017,IIM-9850-17,METODOS INFERENCIALES,B,Teoria,MOLINA ARREDONDO REY DAVID,103-Y1-101,"Lunes 11:00-13:00, Miércoles 11:00-13:00",38
IIM985017,IIM-9850-17,METODOS INFERENCIALES,C,Teoria,ARAGON CHACON FELIX MARTIN,103-D-205,"Viernes 16:00-18:00, Sábado 8:00-10:00",25
IIM985017,IIM-9850-17,METODOS INFERENCIALES,D,Teoria,RODRIGUEZ BORBON MANUEL IVAN,103-D-213,"Martes 20:00-22:00, Jueves 20:00-22:00",25
IIM985017,IIM-9850-17,METODOS INFERENCIALES,E,Teoria,RODRIGUEZ MEDINA MANUEL ARNOLDO,103,"Martes 18:00-20:00, Jueves 18:00-20:00",25
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,A,Teoria,MARQUEZ GAYOSSO DEYSI GUADALUPE,103-J1-111,"Martes 11:00-13:00, Jueves 11:00-13:00",20
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,B,Teoria,ARAGON CHACON FELIX MARTIN,103-D-212,"Viernes 18:00-20:00, Sábado 10:00-12:00",30
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,C,Teoria,VALENZUELA CORRAL JOSE JORGE,103-Y1-208,"Lunes 9:00-11:00, Miércoles 9:00-11:00",30
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,D,Teoria,GOMEZ RIVERA URIEL ANGEL,103-D-210,"Martes 13:00-15:00, Jueves 13:00-15:00",20
IIM985117,IIM-9851-17,INGENIERIA DE METODOS I,E,Teoria,MARQUEZ GAYOSSO DEYSI GUADALUPE,103-J1-111,"Martes 13:00-15:00, Jueves 13:00-15:00",20
